sku,vendor_id,vendor_name,product_name,brand,category,gender,description,price,gtin,image_url,colour,size,material,submitted_at,vendor_approved,monthly_sales,gross_margin_pct
SKU-DEMO-0457,VENDOR-DEMO-0457,Fictional Supplier 0457,Demo Cotton Shirt 457,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004570,https://example.com/demo/SKU-DEMO-0457.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0458,VENDOR-DEMO-0458,Fictional Supplier 0458,Demo Cotton Shirt 458,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004587,https://example.com/demo/SKU-DEMO-0458.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0459,VENDOR-DEMO-0459,Fictional Supplier 0459,Demo Cotton Shirt 459,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004594,https://example.com/demo/SKU-DEMO-0459.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0460,VENDOR-DEMO-0460,Fictional Supplier 0460,Demo Cotton Shirt 460,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004600,https://example.com/demo/SKU-DEMO-0460.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0461,VENDOR-DEMO-0461,Fictional Supplier 0461,Demo Cotton Shirt 461,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004617,https://example.com/demo/SKU-DEMO-0461.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0462,VENDOR-DEMO-0462,Fictional Supplier 0462,Demo Cotton Shirt 462,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004624,https://example.com/demo/SKU-DEMO-0462.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0463,VENDOR-DEMO-0463,Fictional Supplier 0463,Demo Cotton Shirt 463,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004631,https://example.com/demo/SKU-DEMO-0463.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0464,VENDOR-DEMO-0464,Fictional Supplier 0464,Demo Cotton Shirt 464,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004648,https://example.com/demo/SKU-DEMO-0464.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0465,VENDOR-DEMO-0465,Fictional Supplier 0465,Demo Cotton Shirt 465,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004655,https://example.com/demo/SKU-DEMO-0465.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0466,VENDOR-DEMO-0466,Fictional Supplier 0466,Demo Cotton Shirt 466,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004662,https://example.com/demo/SKU-DEMO-0466.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0467,VENDOR-DEMO-0467,Fictional Supplier 0467,Demo Cotton Shirt 467,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004679,https://example.com/demo/SKU-DEMO-0467.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0468,VENDOR-DEMO-0468,Fictional Supplier 0468,Demo Cotton Shirt 468,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004686,https://example.com/demo/SKU-DEMO-0468.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0469,VENDOR-DEMO-0469,Fictional Supplier 0469,Demo Cotton Shirt 469,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004693,https://example.com/demo/SKU-DEMO-0469.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0470,VENDOR-DEMO-0470,Fictional Supplier 0470,Demo Cotton Shirt 470,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004709,https://example.com/demo/SKU-DEMO-0470.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0471,VENDOR-DEMO-0471,Fictional Supplier 0471,Demo Cotton Shirt 471,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004716,https://example.com/demo/SKU-DEMO-0471.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0472,VENDOR-DEMO-0472,Fictional Supplier 0472,Demo Cotton Shirt 472,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004723,https://example.com/demo/SKU-DEMO-0472.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0473,VENDOR-DEMO-0473,Fictional Supplier 0473,Demo Cotton Shirt 473,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004730,https://example.com/demo/SKU-DEMO-0473.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0474,VENDOR-DEMO-0474,Fictional Supplier 0474,Demo Cotton Shirt 474,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004747,https://example.com/demo/SKU-DEMO-0474.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0475,VENDOR-DEMO-0475,Fictional Supplier 0475,Demo Cotton Shirt 475,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004754,https://example.com/demo/SKU-DEMO-0475.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0476,VENDOR-DEMO-0476,Fictional Supplier 0476,Demo Cotton Shirt 476,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004761,https://example.com/demo/SKU-DEMO-0476.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0477,VENDOR-DEMO-0477,Fictional Supplier 0477,Demo Cotton Shirt 477,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004778,https://example.com/demo/SKU-DEMO-0477.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0478,VENDOR-DEMO-0478,Fictional Supplier 0478,Demo Cotton Shirt 478,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004785,https://example.com/demo/SKU-DEMO-0478.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0479,VENDOR-DEMO-0479,Fictional Supplier 0479,Demo Cotton Shirt 479,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004792,https://example.com/demo/SKU-DEMO-0479.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0480,VENDOR-DEMO-0480,Fictional Supplier 0480,Demo Cotton Shirt 480,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004808,https://example.com/demo/SKU-DEMO-0480.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0481,VENDOR-DEMO-0481,Fictional Supplier 0481,Demo Cotton Shirt 481,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004815,https://example.com/demo/SKU-DEMO-0481.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0482,VENDOR-DEMO-0482,Fictional Supplier 0482,Demo Cotton Shirt 482,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004822,https://example.com/demo/SKU-DEMO-0482.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0483,VENDOR-DEMO-0483,Fictional Supplier 0483,Demo Cotton Shirt 483,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004839,https://example.com/demo/SKU-DEMO-0483.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0484,VENDOR-DEMO-0484,Fictional Supplier 0484,Demo Cotton Shirt 484,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004846,https://example.com/demo/SKU-DEMO-0484.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0485,VENDOR-DEMO-0485,Fictional Supplier 0485,Demo Cotton Shirt 485,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004853,https://example.com/demo/SKU-DEMO-0485.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0486,VENDOR-DEMO-0486,Fictional Supplier 0486,Demo Cotton Shirt 486,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004860,https://example.com/demo/SKU-DEMO-0486.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0487,VENDOR-DEMO-0487,Fictional Supplier 0487,Demo Cotton Shirt 487,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004877,https://example.com/demo/SKU-DEMO-0487.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0488,VENDOR-DEMO-0488,Fictional Supplier 0488,Demo Cotton Shirt 488,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004884,https://example.com/demo/SKU-DEMO-0488.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0489,VENDOR-DEMO-0489,Fictional Supplier 0489,Demo Cotton Shirt 489,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004891,https://example.com/demo/SKU-DEMO-0489.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0490,VENDOR-DEMO-0490,Fictional Supplier 0490,Demo Cotton Shirt 490,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004907,https://example.com/demo/SKU-DEMO-0490.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0491,VENDOR-DEMO-0491,Fictional Supplier 0491,Demo Cotton Shirt 491,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004914,https://example.com/demo/SKU-DEMO-0491.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0492,VENDOR-DEMO-0492,Fictional Supplier 0492,Demo Cotton Shirt 492,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004921,https://example.com/demo/SKU-DEMO-0492.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0493,VENDOR-DEMO-0493,Fictional Supplier 0493,Demo Cotton Shirt 493,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004938,https://example.com/demo/SKU-DEMO-0493.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0494,VENDOR-DEMO-0494,Fictional Supplier 0494,Demo Cotton Shirt 494,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004945,https://example.com/demo/SKU-DEMO-0494.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0495,VENDOR-DEMO-0495,Fictional Supplier 0495,Demo Cotton Shirt 495,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004952,https://example.com/demo/SKU-DEMO-0495.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0496,VENDOR-DEMO-0496,Fictional Supplier 0496,Demo Cotton Shirt 496,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004969,https://example.com/demo/SKU-DEMO-0496.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0497,VENDOR-DEMO-0497,Fictional Supplier 0497,Demo Cotton Shirt 497,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004976,https://example.com/demo/SKU-DEMO-0497.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0498,VENDOR-DEMO-0498,Fictional Supplier 0498,Demo Cotton Shirt 498,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004983,https://example.com/demo/SKU-DEMO-0498.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0499,VENDOR-DEMO-0499,Fictional Supplier 0499,Demo Cotton Shirt 499,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000004990,https://example.com/demo/SKU-DEMO-0499.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0500,VENDOR-DEMO-0500,Fictional Supplier 0500,Demo Cotton Shirt 500,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005003,https://example.com/demo/SKU-DEMO-0500.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0501,VENDOR-DEMO-0501,Fictional Supplier 0501,Demo Cotton Shirt 501,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005010,https://example.com/demo/SKU-DEMO-0501.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0502,VENDOR-DEMO-0502,Fictional Supplier 0502,Demo Cotton Shirt 502,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005027,https://example.com/demo/SKU-DEMO-0502.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0503,VENDOR-DEMO-0503,Fictional Supplier 0503,Demo Cotton Shirt 503,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005034,https://example.com/demo/SKU-DEMO-0503.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0504,VENDOR-DEMO-0504,Fictional Supplier 0504,Demo Cotton Shirt 504,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005041,https://example.com/demo/SKU-DEMO-0504.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0505,VENDOR-DEMO-0505,Fictional Supplier 0505,Demo Cotton Shirt 505,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005058,https://example.com/demo/SKU-DEMO-0505.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0506,VENDOR-DEMO-0506,Fictional Supplier 0506,Demo Cotton Shirt 506,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005065,https://example.com/demo/SKU-DEMO-0506.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0507,VENDOR-DEMO-0507,Fictional Supplier 0507,Demo Cotton Shirt 507,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005072,https://example.com/demo/SKU-DEMO-0507.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0508,VENDOR-DEMO-0508,Fictional Supplier 0508,Demo Cotton Shirt 508,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005089,https://example.com/demo/SKU-DEMO-0508.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0509,VENDOR-DEMO-0509,Fictional Supplier 0509,Demo Cotton Shirt 509,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005096,https://example.com/demo/SKU-DEMO-0509.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0510,VENDOR-DEMO-0510,Fictional Supplier 0510,Demo Cotton Shirt 510,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005102,https://example.com/demo/SKU-DEMO-0510.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0511,VENDOR-DEMO-0511,Fictional Supplier 0511,Demo Cotton Shirt 511,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005119,https://example.com/demo/SKU-DEMO-0511.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0512,VENDOR-DEMO-0512,Fictional Supplier 0512,Demo Cotton Shirt 512,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005126,https://example.com/demo/SKU-DEMO-0512.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0513,VENDOR-DEMO-0513,Fictional Supplier 0513,Demo Cotton Shirt 513,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005133,https://example.com/demo/SKU-DEMO-0513.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0514,VENDOR-DEMO-0514,Fictional Supplier 0514,Demo Cotton Shirt 514,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005140,https://example.com/demo/SKU-DEMO-0514.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0515,VENDOR-DEMO-0515,Fictional Supplier 0515,Demo Cotton Shirt 515,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005157,https://example.com/demo/SKU-DEMO-0515.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0516,VENDOR-DEMO-0516,Fictional Supplier 0516,Demo Cotton Shirt 516,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005164,https://example.com/demo/SKU-DEMO-0516.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0517,VENDOR-DEMO-0517,Fictional Supplier 0517,Demo Cotton Shirt 517,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005171,https://example.com/demo/SKU-DEMO-0517.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0518,VENDOR-DEMO-0518,Fictional Supplier 0518,Demo Cotton Shirt 518,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005188,https://example.com/demo/SKU-DEMO-0518.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0519,VENDOR-DEMO-0519,Fictional Supplier 0519,Demo Cotton Shirt 519,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005195,https://example.com/demo/SKU-DEMO-0519.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0520,VENDOR-DEMO-0520,Fictional Supplier 0520,Demo Cotton Shirt 520,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005201,https://example.com/demo/SKU-DEMO-0520.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0521,VENDOR-DEMO-0521,Fictional Supplier 0521,Demo Cotton Shirt 521,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005218,https://example.com/demo/SKU-DEMO-0521.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0522,VENDOR-DEMO-0522,Fictional Supplier 0522,Demo Cotton Shirt 522,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005225,https://example.com/demo/SKU-DEMO-0522.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0523,VENDOR-DEMO-0523,Fictional Supplier 0523,Demo Cotton Shirt 523,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005232,https://example.com/demo/SKU-DEMO-0523.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0524,VENDOR-DEMO-0524,Fictional Supplier 0524,Demo Cotton Shirt 524,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005249,https://example.com/demo/SKU-DEMO-0524.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0525,VENDOR-DEMO-0525,Fictional Supplier 0525,Demo Cotton Shirt 525,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005256,https://example.com/demo/SKU-DEMO-0525.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0526,VENDOR-DEMO-0526,Fictional Supplier 0526,Demo Cotton Shirt 526,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005263,https://example.com/demo/SKU-DEMO-0526.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0527,VENDOR-DEMO-0527,Fictional Supplier 0527,Demo Cotton Shirt 527,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005270,https://example.com/demo/SKU-DEMO-0527.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0528,VENDOR-DEMO-0528,Fictional Supplier 0528,Demo Cotton Shirt 528,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005287,https://example.com/demo/SKU-DEMO-0528.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0529,VENDOR-DEMO-0529,Fictional Supplier 0529,Demo Cotton Shirt 529,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005294,https://example.com/demo/SKU-DEMO-0529.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0530,VENDOR-DEMO-0530,Fictional Supplier 0530,Demo Cotton Shirt 530,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005300,https://example.com/demo/SKU-DEMO-0530.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0531,VENDOR-DEMO-0531,Fictional Supplier 0531,Demo Cotton Shirt 531,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005317,https://example.com/demo/SKU-DEMO-0531.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0532,VENDOR-DEMO-0532,Fictional Supplier 0532,Demo Cotton Shirt 532,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005324,https://example.com/demo/SKU-DEMO-0532.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0533,VENDOR-DEMO-0533,Fictional Supplier 0533,Demo Cotton Shirt 533,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005331,https://example.com/demo/SKU-DEMO-0533.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0534,VENDOR-DEMO-0534,Fictional Supplier 0534,Demo Cotton Shirt 534,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005348,https://example.com/demo/SKU-DEMO-0534.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0535,VENDOR-DEMO-0535,Fictional Supplier 0535,Demo Cotton Shirt 535,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005355,https://example.com/demo/SKU-DEMO-0535.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0536,VENDOR-DEMO-0536,Fictional Supplier 0536,Demo Cotton Shirt 536,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000005362,https://example.com/demo/SKU-DEMO-0536.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
