Vendor ID,Vendor Name,Division,Class,Sub-Class,Vendor Style,Description,Color,Case-pack,Cost,Reg Retail,Original Retail,Total Quantity,Location,Ship Dates,Cancel Dates,PO_ID,Brand Name,SKU,currency,gender
VENDOR-DEMO-0292,Fictional Supplier 0292,Menswear,Apparel,Shirts,DEMO-STYLE-0292,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0292,Fictional Demo Brand,SKU-DEMO-0292,INR,Men
VENDOR-DEMO-0293,Fictional Supplier 0293,Menswear,Apparel,Shirts,DEMO-STYLE-0293,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0293,Fictional Demo Brand,SKU-DEMO-0293,INR,Men
VENDOR-DEMO-0294,Fictional Supplier 0294,Menswear,Apparel,Shirts,DEMO-STYLE-0294,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0294,Fictional Demo Brand,SKU-DEMO-0294,INR,Men
VENDOR-DEMO-0295,Fictional Supplier 0295,Menswear,Apparel,Shirts,DEMO-STYLE-0295,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0295,Fictional Demo Brand,SKU-DEMO-0295,INR,Men
VENDOR-DEMO-0296,Fictional Supplier 0296,Menswear,Apparel,Shirts,DEMO-STYLE-0296,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0296,Fictional Demo Brand,SKU-DEMO-0296,INR,Men
VENDOR-DEMO-0297,Fictional Supplier 0297,Menswear,Apparel,Shirts,DEMO-STYLE-0297,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0297,Fictional Demo Brand,SKU-DEMO-0297,INR,Men
VENDOR-DEMO-0298,Fictional Supplier 0298,Menswear,Apparel,Shirts,DEMO-STYLE-0298,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0298,Fictional Demo Brand,SKU-DEMO-0298,INR,Men
VENDOR-DEMO-0299,Fictional Supplier 0299,Menswear,Apparel,Shirts,DEMO-STYLE-0299,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0299,Fictional Demo Brand,SKU-DEMO-0299,INR,Men
VENDOR-DEMO-0300,Fictional Supplier 0300,Menswear,Apparel,Shirts,DEMO-STYLE-0300,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0300,Fictional Demo Brand,SKU-DEMO-0300,INR,Men
VENDOR-DEMO-0301,Fictional Supplier 0301,Menswear,Apparel,Shirts,DEMO-STYLE-0301,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0301,Fictional Demo Brand,SKU-DEMO-0301,INR,Men
VENDOR-DEMO-0302,Fictional Supplier 0302,Menswear,Apparel,Shirts,DEMO-STYLE-0302,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0302,Fictional Demo Brand,SKU-DEMO-0302,INR,Men
VENDOR-DEMO-0303,Fictional Supplier 0303,Menswear,Apparel,Shirts,DEMO-STYLE-0303,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0303,Fictional Demo Brand,SKU-DEMO-0303,INR,Men
VENDOR-DEMO-0304,Fictional Supplier 0304,Menswear,Apparel,Shirts,DEMO-STYLE-0304,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0304,Fictional Demo Brand,SKU-DEMO-0304,INR,Men
VENDOR-DEMO-0305,Fictional Supplier 0305,Menswear,Apparel,Shirts,DEMO-STYLE-0305,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0305,Fictional Demo Brand,SKU-DEMO-0305,INR,Men
VENDOR-DEMO-0306,Fictional Supplier 0306,Menswear,Apparel,Shirts,DEMO-STYLE-0306,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0306,Fictional Demo Brand,SKU-DEMO-0306,INR,Men
VENDOR-DEMO-0307,Fictional Supplier 0307,Menswear,Apparel,Shirts,DEMO-STYLE-0307,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0307,Fictional Demo Brand,SKU-DEMO-0307,INR,Men
VENDOR-DEMO-0308,Fictional Supplier 0308,Menswear,Apparel,Shirts,DEMO-STYLE-0308,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0308,Fictional Demo Brand,SKU-DEMO-0308,INR,Men
VENDOR-DEMO-0309,Fictional Supplier 0309,Menswear,Apparel,Shirts,DEMO-STYLE-0309,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0309,Fictional Demo Brand,SKU-DEMO-0309,INR,Men
VENDOR-DEMO-0310,Fictional Supplier 0310,Menswear,Apparel,Shirts,DEMO-STYLE-0310,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0310,Fictional Demo Brand,SKU-DEMO-0310,INR,Men
VENDOR-DEMO-0311,Fictional Supplier 0311,Menswear,Apparel,Shirts,DEMO-STYLE-0311,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0311,Fictional Demo Brand,SKU-DEMO-0311,INR,Men
VENDOR-DEMO-0312,Fictional Supplier 0312,Menswear,Apparel,Shirts,DEMO-STYLE-0312,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0312,Fictional Demo Brand,SKU-DEMO-0312,INR,Men
VENDOR-DEMO-0313,Fictional Supplier 0313,Menswear,Apparel,Shirts,DEMO-STYLE-0313,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0313,Fictional Demo Brand,SKU-DEMO-0313,INR,Men
VENDOR-DEMO-0314,Fictional Supplier 0314,Menswear,Apparel,Shirts,DEMO-STYLE-0314,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0314,Fictional Demo Brand,SKU-DEMO-0314,INR,Men
VENDOR-DEMO-0315,Fictional Supplier 0315,Menswear,Apparel,Shirts,DEMO-STYLE-0315,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0315,Fictional Demo Brand,SKU-DEMO-0315,INR,Men
VENDOR-DEMO-0316,Fictional Supplier 0316,Menswear,Apparel,Shirts,DEMO-STYLE-0316,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0316,Fictional Demo Brand,SKU-DEMO-0316,INR,Men
VENDOR-DEMO-0317,Fictional Supplier 0317,Menswear,Apparel,Shirts,DEMO-STYLE-0317,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0317,Fictional Demo Brand,SKU-DEMO-0317,INR,Men
VENDOR-DEMO-0318,Fictional Supplier 0318,Menswear,Apparel,Shirts,DEMO-STYLE-0318,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0318,Fictional Demo Brand,SKU-DEMO-0318,INR,Men
VENDOR-DEMO-0319,Fictional Supplier 0319,Menswear,Apparel,Shirts,DEMO-STYLE-0319,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0319,Fictional Demo Brand,SKU-DEMO-0319,INR,Men
VENDOR-DEMO-0320,Fictional Supplier 0320,Menswear,Apparel,Shirts,DEMO-STYLE-0320,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0320,Fictional Demo Brand,SKU-DEMO-0320,INR,Men
VENDOR-DEMO-0321,Fictional Supplier 0321,Menswear,Apparel,Shirts,DEMO-STYLE-0321,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0321,Fictional Demo Brand,SKU-DEMO-0321,INR,Men
VENDOR-DEMO-0322,Fictional Supplier 0322,Menswear,Apparel,Shirts,DEMO-STYLE-0322,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0322,Fictional Demo Brand,SKU-DEMO-0322,INR,Men
VENDOR-DEMO-0323,Fictional Supplier 0323,Menswear,Apparel,Shirts,DEMO-STYLE-0323,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0323,Fictional Demo Brand,SKU-DEMO-0323,INR,Men
VENDOR-DEMO-0324,Fictional Supplier 0324,Menswear,Apparel,Shirts,DEMO-STYLE-0324,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0324,Fictional Demo Brand,SKU-DEMO-0324,INR,Men
VENDOR-DEMO-0325,Fictional Supplier 0325,Menswear,Apparel,Shirts,DEMO-STYLE-0325,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0325,Fictional Demo Brand,SKU-DEMO-0325,INR,Men
VENDOR-DEMO-0326,Fictional Supplier 0326,Menswear,Apparel,Shirts,DEMO-STYLE-0326,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0326,Fictional Demo Brand,SKU-DEMO-0326,INR,Men
VENDOR-DEMO-0327,Fictional Supplier 0327,Menswear,Apparel,Shirts,DEMO-STYLE-0327,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0327,Fictional Demo Brand,SKU-DEMO-0327,INR,Men
VENDOR-DEMO-0328,Fictional Supplier 0328,Menswear,Apparel,Shirts,DEMO-STYLE-0328,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0328,Fictional Demo Brand,SKU-DEMO-0328,INR,Men
VENDOR-DEMO-0329,Fictional Supplier 0329,Menswear,Apparel,Shirts,DEMO-STYLE-0329,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0329,Fictional Demo Brand,SKU-DEMO-0329,INR,Men
VENDOR-DEMO-0330,Fictional Supplier 0330,Menswear,Apparel,Shirts,DEMO-STYLE-0330,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0330,Fictional Demo Brand,SKU-DEMO-0330,INR,Men
VENDOR-DEMO-0331,Fictional Supplier 0331,Menswear,Apparel,Shirts,DEMO-STYLE-0331,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0331,Fictional Demo Brand,SKU-DEMO-0331,INR,Men
VENDOR-DEMO-0332,Fictional Supplier 0332,Menswear,Apparel,Shirts,DEMO-STYLE-0332,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0332,Fictional Demo Brand,SKU-DEMO-0332,INR,Men
VENDOR-DEMO-0333,Fictional Supplier 0333,Menswear,Apparel,Shirts,DEMO-STYLE-0333,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0333,Fictional Demo Brand,SKU-DEMO-0333,INR,Men
VENDOR-DEMO-0334,Fictional Supplier 0334,Menswear,Apparel,Shirts,DEMO-STYLE-0334,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0334,Fictional Demo Brand,SKU-DEMO-0334,INR,Men
VENDOR-DEMO-0335,Fictional Supplier 0335,Menswear,Apparel,Shirts,DEMO-STYLE-0335,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0335,Fictional Demo Brand,SKU-DEMO-0335,INR,Men
VENDOR-DEMO-0336,Fictional Supplier 0336,Menswear,Apparel,Shirts,DEMO-STYLE-0336,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0336,Fictional Demo Brand,SKU-DEMO-0336,INR,Men
VENDOR-DEMO-0337,Fictional Supplier 0337,Menswear,Apparel,Shirts,DEMO-STYLE-0337,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0337,Fictional Demo Brand,SKU-DEMO-0337,INR,Men
VENDOR-DEMO-0338,Fictional Supplier 0338,Menswear,Apparel,Shirts,DEMO-STYLE-0338,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0338,Fictional Demo Brand,SKU-DEMO-0338,INR,Men
VENDOR-DEMO-0339,Fictional Supplier 0339,Menswear,Apparel,Shirts,DEMO-STYLE-0339,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0339,Fictional Demo Brand,SKU-DEMO-0339,INR,Men
VENDOR-DEMO-0340,Fictional Supplier 0340,Menswear,Apparel,Shirts,DEMO-STYLE-0340,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0340,Fictional Demo Brand,SKU-DEMO-0340,INR,Men
VENDOR-DEMO-0341,Fictional Supplier 0341,Menswear,Apparel,Shirts,DEMO-STYLE-0341,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0341,Fictional Demo Brand,SKU-DEMO-0341,INR,Men
VENDOR-DEMO-0342,Fictional Supplier 0342,Menswear,Apparel,Shirts,DEMO-STYLE-0342,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0342,Fictional Demo Brand,SKU-DEMO-0342,INR,Men
VENDOR-DEMO-0343,Fictional Supplier 0343,Menswear,Apparel,Shirts,DEMO-STYLE-0343,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0343,Fictional Demo Brand,SKU-DEMO-0343,INR,Men
VENDOR-DEMO-0344,Fictional Supplier 0344,Menswear,Apparel,Shirts,DEMO-STYLE-0344,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0344,Fictional Demo Brand,SKU-DEMO-0344,INR,Men
VENDOR-DEMO-0345,Fictional Supplier 0345,Menswear,Apparel,Shirts,DEMO-STYLE-0345,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0345,Fictional Demo Brand,SKU-DEMO-0345,INR,Men
VENDOR-DEMO-0346,Fictional Supplier 0346,Menswear,Apparel,Shirts,DEMO-STYLE-0346,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0346,Fictional Demo Brand,SKU-DEMO-0346,INR,Men
VENDOR-DEMO-0347,Fictional Supplier 0347,Menswear,Apparel,Shirts,DEMO-STYLE-0347,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0347,Fictional Demo Brand,SKU-DEMO-0347,INR,Men
VENDOR-DEMO-0348,Fictional Supplier 0348,Menswear,Apparel,Shirts,DEMO-STYLE-0348,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0348,Fictional Demo Brand,SKU-DEMO-0348,INR,Men
VENDOR-DEMO-0349,Fictional Supplier 0349,Menswear,Apparel,Shirts,DEMO-STYLE-0349,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0349,Fictional Demo Brand,SKU-DEMO-0349,INR,Men
VENDOR-DEMO-0350,Fictional Supplier 0350,Menswear,Apparel,Shirts,DEMO-STYLE-0350,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0350,Fictional Demo Brand,SKU-DEMO-0350,INR,Men
VENDOR-DEMO-0351,Fictional Supplier 0351,Menswear,Apparel,Shirts,DEMO-STYLE-0351,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0351,Fictional Demo Brand,SKU-DEMO-0351,INR,Men
VENDOR-DEMO-0352,Fictional Supplier 0352,Menswear,Apparel,Shirts,DEMO-STYLE-0352,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0352,Fictional Demo Brand,SKU-DEMO-0352,INR,Men
VENDOR-DEMO-0353,Fictional Supplier 0353,Menswear,Apparel,Shirts,DEMO-STYLE-0353,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0353,Fictional Demo Brand,SKU-DEMO-0353,INR,Men
VENDOR-DEMO-0354,Fictional Supplier 0354,Menswear,Apparel,Shirts,DEMO-STYLE-0354,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0354,Fictional Demo Brand,SKU-DEMO-0354,INR,Men
VENDOR-DEMO-0355,Fictional Supplier 0355,Menswear,Apparel,Shirts,DEMO-STYLE-0355,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0355,Fictional Demo Brand,SKU-DEMO-0355,INR,Men
VENDOR-DEMO-0356,Fictional Supplier 0356,Menswear,Apparel,Shirts,DEMO-STYLE-0356,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0356,Fictional Demo Brand,SKU-DEMO-0356,INR,Men
VENDOR-DEMO-0357,Fictional Supplier 0357,Menswear,Apparel,Shirts,DEMO-STYLE-0357,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0357,Fictional Demo Brand,SKU-DEMO-0357,INR,Men
VENDOR-DEMO-0358,Fictional Supplier 0358,Menswear,Apparel,Shirts,DEMO-STYLE-0358,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0358,Fictional Demo Brand,SKU-DEMO-0358,INR,Men
VENDOR-DEMO-0359,Fictional Supplier 0359,Menswear,Apparel,Shirts,DEMO-STYLE-0359,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0359,Fictional Demo Brand,SKU-DEMO-0359,INR,Men
VENDOR-DEMO-0360,Fictional Supplier 0360,Menswear,Apparel,Shirts,DEMO-STYLE-0360,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0360,Fictional Demo Brand,SKU-DEMO-0360,INR,Men
VENDOR-DEMO-0361,Fictional Supplier 0361,Menswear,Apparel,Shirts,DEMO-STYLE-0361,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0361,Fictional Demo Brand,SKU-DEMO-0361,INR,Men
VENDOR-DEMO-0362,Fictional Supplier 0362,Menswear,Apparel,Shirts,DEMO-STYLE-0362,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0362,Fictional Demo Brand,SKU-DEMO-0362,INR,Men
VENDOR-DEMO-0363,Fictional Supplier 0363,Menswear,Apparel,Shirts,DEMO-STYLE-0363,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0363,Fictional Demo Brand,SKU-DEMO-0363,INR,Men
VENDOR-DEMO-0364,Fictional Supplier 0364,Menswear,Apparel,Shirts,DEMO-STYLE-0364,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0364,Fictional Demo Brand,SKU-DEMO-0364,INR,Men
VENDOR-DEMO-0365,Fictional Supplier 0365,Menswear,Apparel,Shirts,DEMO-STYLE-0365,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0365,Fictional Demo Brand,SKU-DEMO-0365,INR,Men
VENDOR-DEMO-0366,Fictional Supplier 0366,Menswear,Apparel,Shirts,DEMO-STYLE-0366,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0366,Fictional Demo Brand,SKU-DEMO-0366,INR,Men
VENDOR-DEMO-0367,Fictional Supplier 0367,Menswear,Apparel,Shirts,DEMO-STYLE-0367,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0367,Fictional Demo Brand,SKU-DEMO-0367,INR,Men
VENDOR-DEMO-0368,Fictional Supplier 0368,Menswear,Apparel,Shirts,DEMO-STYLE-0368,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0368,Fictional Demo Brand,SKU-DEMO-0368,INR,Men
VENDOR-DEMO-0369,Fictional Supplier 0369,Menswear,Apparel,Shirts,DEMO-STYLE-0369,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0369,Fictional Demo Brand,SKU-DEMO-0369,INR,Men
VENDOR-DEMO-0370,Fictional Supplier 0370,Menswear,Apparel,Shirts,DEMO-STYLE-0370,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0370,Fictional Demo Brand,SKU-DEMO-0370,INR,Men
VENDOR-DEMO-0371,Fictional Supplier 0371,Menswear,Apparel,Shirts,DEMO-STYLE-0371,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0371,Fictional Demo Brand,SKU-DEMO-0371,INR,Men
VENDOR-DEMO-0372,Fictional Supplier 0372,Menswear,Apparel,Shirts,DEMO-STYLE-0372,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0372,Fictional Demo Brand,SKU-DEMO-0372,INR,Men
VENDOR-DEMO-0373,Fictional Supplier 0373,Menswear,Apparel,Shirts,DEMO-STYLE-0373,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0373,Fictional Demo Brand,SKU-DEMO-0373,INR,Men
VENDOR-DEMO-0374,Fictional Supplier 0374,Menswear,Apparel,Shirts,DEMO-STYLE-0374,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0374,Fictional Demo Brand,SKU-DEMO-0374,INR,Men
VENDOR-DEMO-0375,Fictional Supplier 0375,Menswear,Apparel,Shirts,DEMO-STYLE-0375,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0375,Fictional Demo Brand,SKU-DEMO-0375,INR,Men
VENDOR-DEMO-0376,Fictional Supplier 0376,Menswear,Apparel,Shirts,DEMO-STYLE-0376,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0376,Fictional Demo Brand,SKU-DEMO-0376,INR,Men
VENDOR-DEMO-0377,Fictional Supplier 0377,Menswear,Apparel,Shirts,DEMO-STYLE-0377,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0377,Fictional Demo Brand,SKU-DEMO-0377,INR,Men
VENDOR-DEMO-0378,Fictional Supplier 0378,Menswear,Apparel,Shirts,DEMO-STYLE-0378,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0378,Fictional Demo Brand,SKU-DEMO-0378,INR,Men
VENDOR-DEMO-0379,Fictional Supplier 0379,Menswear,Apparel,Shirts,DEMO-STYLE-0379,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0379,Fictional Demo Brand,SKU-DEMO-0379,INR,Men
VENDOR-DEMO-0380,Fictional Supplier 0380,Menswear,Apparel,Shirts,DEMO-STYLE-0380,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0380,Fictional Demo Brand,SKU-DEMO-0380,INR,Men
VENDOR-DEMO-0381,Fictional Supplier 0381,Menswear,Apparel,Shirts,DEMO-STYLE-0381,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0381,Fictional Demo Brand,SKU-DEMO-0381,INR,Men
VENDOR-DEMO-0382,Fictional Supplier 0382,Menswear,Apparel,Shirts,DEMO-STYLE-0382,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0382,Fictional Demo Brand,SKU-DEMO-0382,INR,Men
VENDOR-DEMO-0383,Fictional Supplier 0383,Menswear,Apparel,Shirts,DEMO-STYLE-0383,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0383,Fictional Demo Brand,SKU-DEMO-0383,INR,Men
VENDOR-DEMO-0384,Fictional Supplier 0384,Menswear,Apparel,Shirts,DEMO-STYLE-0384,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0384,Fictional Demo Brand,SKU-DEMO-0384,INR,Men
VENDOR-DEMO-0385,Fictional Supplier 0385,Menswear,Apparel,Shirts,DEMO-STYLE-0385,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0385,Fictional Demo Brand,SKU-DEMO-0385,INR,Men
VENDOR-DEMO-0386,Fictional Supplier 0386,Menswear,Apparel,Shirts,DEMO-STYLE-0386,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0386,Fictional Demo Brand,SKU-DEMO-0386,INR,Men
VENDOR-DEMO-0387,Fictional Supplier 0387,Menswear,Apparel,Shirts,DEMO-STYLE-0387,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0387,Fictional Demo Brand,SKU-DEMO-0387,INR,Men
VENDOR-DEMO-0388,Fictional Supplier 0388,Menswear,Apparel,Shirts,DEMO-STYLE-0388,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0388,Fictional Demo Brand,SKU-DEMO-0388,INR,Men
